COD_ESC;IDESP_AI;IDESP_AF;IDESP_EM;ANO_APLICACAO;DTCADASTRO
908290;;3.09;2.22;2018;2023-03-20 14:28:49.1370000
908320;;3.97;2.13;2018;2023-03-20 14:28:49.1370000
908332;;3.41;2.41;2018;2023-03-20 14:28:49.1370000
908344;;3.15;2.37;2018;2023-03-20 14:28:49.1370000
908368;4.08;2.81;1.57;2018;2023-03-20 14:28:49.1370000
908373;5.46;4.38;3.05;2018;2023-03-20 14:28:49.1370000
908381;;3.65;3.04;2018;2023-03-20 14:28:49.1370000
908400;4.83;2.28;1.95;2018;2023-03-20 14:28:49.1370000
908423;;3.59;3.08;2018;2023-03-20 14:28:49.1370000
908459;;3.52;1.95;2018;2023-03-20 14:28:49.1370000
908460;;2.36;2.06;2018;2023-03-20 14:28:49.1370000
908472;;2.83;1.69;2018;2023-03-20 14:28:49.1370000
908484;5.65;3.85;3.17;2018;2023-03-20 14:28:49.1370000
908502;;2.21;1.76;2018;2023-03-20 14:28:49.1370000
908514;;3.32;2.25;2018;2023-03-20 14:28:49.1370000
908538;;2.72;2.10;2018;2023-03-20 14:28:49.1370000
908548;;2.87;2.29;2018;2023-03-20 14:28:49.1370000
908551;;2.97;3.05;2018;2023-03-20 14:28:49.1370000
908563;;2.65;2.81;2018;2023-03-20 14:28:49.1370000
908587;;3.05;2.44;2018;2023-03-20 14:28:49.1370000
908605;5.36;3.34;;2018;2023-03-20 14:28:49.1370000
908617;;;2.11;2018;2023-03-20 14:28:49.1370000
908629;4.25;3.75;;2018;2023-03-20 14:28:49.1370000
908630;4.69;;;2018;2023-03-20 14:28:49.1370000
908642;;3.08;2.25;2018;2023-03-20 14:28:49.1370000
908708;;2.28;2.25;2018;2023-03-20 14:28:49.1370000
908712;;2.77;2.15;2018;2023-03-20 14:28:49.1370000
908745;;4.59;2.87;2018;2023-03-20 14:28:49.1370000
908757;;3.07;2.96;2018;2023-03-20 14:28:49.1370000
908769;;2.27;1.63;2018;2023-03-20 14:28:49.1370000
908782;4.19;;;2018;2023-03-20 14:28:49.1370000
9088;;;2.27;2018;2023-03-20 14:28:49.1370000
908800;;2.95;3.09;2018;2023-03-20 14:28:49.1370000
908836;;;3.76;2018;2023-03-20 14:28:49.1370000
908848;6.37;3.59;;2018;2023-03-20 14:28:49.1370000
908859;5.52;;;2018;2023-03-20 14:28:49.1370000
908861;;3.85;3.06;2018;2023-03-20 14:28:49.1370000
908873;;3.41;2.15;2018;2023-03-20 14:28:49.1370000
908885;;3.11;2.04;2018;2023-03-20 14:28:49.1370000
908903;;2.81;2.36;2018;2023-03-20 14:28:49.1370000
908915;;3.06;2.66;2018;2023-03-20 14:28:49.1370000
908927;;3.14;2.46;2018;2023-03-20 14:28:49.1370000
908939;5.24;3.04;;2018;2023-03-20 14:28:49.1370000
908940;6.14;;;2018;2023-03-20 14:28:49.1370000
908952;5.07;;;2018;2023-03-20 14:28:49.1370000
908964;5.51;;;2018;2023-03-20 14:28:49.1370000
908997;5.83;;;2018;2023-03-20 14:28:49.1370000
909002;6.07;;;2018;2023-03-20 14:28:49.1370000
909014;5.77;;;2018;2023-03-20 14:28:49.1370000
909026;5.58;;;2018;2023-03-20 14:28:49.1370000
909038;5.45;;;2018;2023-03-20 14:28:49.1370000
909048;6.49;;;2018;2023-03-20 14:28:49.1370000
909051;4.84;3.36;1.68;2018;2023-03-20 14:28:49.1370000
909063;5.62;;;2018;2023-03-20 14:28:49.1370000
909075;4.97;2.92;2.45;2018;2023-03-20 14:28:49.1370000
909087;6.03;;;2018;2023-03-20 14:28:49.1370000
909099;;;1.79;2018;2023-03-20 14:28:49.1370000
909105;;;2.25;2018;2023-03-20 14:28:49.1370000
909117;;3.39;1.81;2018;2023-03-20 14:28:49.1370000
909129;;2.54;1.55;2018;2023-03-20 14:28:49.1370000
909130;;3.37;1.57;2018;2023-03-20 14:28:49.1370000
909154;;2.92;;2018;2023-03-20 14:28:49.1370000
909166;;3.22;2.29;2018;2023-03-20 14:28:49.1370000
909178;5.83;;;2018;2023-03-20 14:28:49.1370000
909185;6.54;2.97;;2018;2023-03-20 14:28:49.1370000
909191;;2.10;1.35;2018;2023-03-20 14:28:49.1370000
909208;5.44;;;2018;2023-03-20 14:28:49.1370000
909212;4.26;;;2018;2023-03-20 14:28:49.1370000
909221;;2.23;1.34;2018;2023-03-20 14:28:49.1370000
909257;;3.00;2.82;2018;2023-03-20 14:28:49.1370000
909282;;2.16;2.26;2018;2023-03-20 14:28:49.1370000
909300;;2.83;2.12;2018;2023-03-20 14:28:49.1370000
909312;5.00;;;2018;2023-03-20 14:28:49.1370000
909324;5.72;;;2018;2023-03-20 14:28:49.1370000
909359;;;3.99;2018;2023-03-20 14:28:49.1370000
909361;;3.90;3.35;2018;2023-03-20 14:28:49.1370000
909373;;4.26;;2018;2023-03-20 14:28:49.1370000
909385;;;3.81;2018;2023-03-20 14:28:49.1370000
909397;7.27;;;2018;2023-03-20 14:28:49.1370000
909403;;3.79;3.13;2018;2023-03-20 14:28:49.1370000
909415;;3.95;2.59;2018;2023-03-20 14:28:49.1370000
909427;;4.03;3.49;2018;2023-03-20 14:28:49.1370000
909488;;2.86;2.22;2018;2023-03-20 14:28:49.1370000
909506;;4.23;3.03;2018;2023-03-20 14:28:49.1370000
909518;;3.78;2.41;2018;2023-03-20 14:28:49.1370000
909524;;2.28;1.97;2018;2023-03-20 14:28:49.1370000
909543;;4.43;;2018;2023-03-20 14:28:49.1370000
909555;;2.80;1.80;2018;2023-03-20 14:28:49.1370000
909567;;3.39;;2018;2023-03-20 14:28:49.1370000
909592;;4.76;;2018;2023-03-20 14:28:49.1370000
909609;7.65;4.68;3.53;2018;2023-03-20 14:28:49.1370000
909610;;2.88;2.17;2018;2023-03-20 14:28:49.1370000
909634;6.58;;;2018;2023-03-20 14:28:49.1370000
909646;5.56;4.37;3.00;2018;2023-03-20 14:28:49.1370000
909658;;3.33;1.99;2018;2023-03-20 14:28:49.1370000
909695;;3.02;;2018;2023-03-20 14:28:49.1370000
909737;6.17;;;2018;2023-03-20 14:28:49.1370000
909750;4.83;;;2018;2023-03-20 14:28:49.1370000
909762;6.29;;;2018;2023-03-20 14:28:49.1370000
37758;6.76;;;2018;2023-03-20 14:28:49.1370000
37761;5.09;;;2018;2023-03-20 14:28:49.1370000
37771;6.76;;;2018;2023-03-20 14:28:49.1370000
37783;;2.09;1.74;2018;2023-03-20 14:28:49.1370000
37795;;2.97;1.62;2018;2023-03-20 14:28:49.1370000
37801;4.37;;;2018;2023-03-20 14:28:49.1370000
37813;5.23;;;2018;2023-03-20 14:28:49.1370000
37837;5.47;2.90;2.14;2018;2023-03-20 14:28:49.1370000
37849;4.17;2.89;2.66;2018;2023-03-20 14:28:49.1370000
37874;;;3.15;2018;2023-03-20 14:28:49.1370000
37898;;;2.42;2018;2023-03-20 14:28:49.1370000
37916;;;1.84;2018;2023-03-20 14:28:49.1370000
37928;7.13;;;2018;2023-03-20 14:28:49.1370000
37936;;3.67;2.42;2018;2023-03-20 14:28:49.1370000
37941;5.22;3.45;;2018;2023-03-20 14:28:49.1370000
37965;;3.42;2.27;2018;2023-03-20 14:28:49.1370000
3797;;4.43;3.74;2018;2023-03-20 14:28:49.1370000
37977;;2.76;2.33;2018;2023-03-20 14:28:49.1370000
37989;;3.27;2.05;2018;2023-03-20 14:28:49.1370000
38003;4.22;2.70;;2018;2023-03-20 14:28:49.1370000
38027;;3.55;2.98;2018;2023-03-20 14:28:49.1370000
3803;6.16;;;2018;2023-03-20 14:28:49.1370000
38064;;3.19;2.66;2018;2023-03-20 14:28:49.1370000
38076;;2.79;3.54;2018;2023-03-20 14:28:49.1370000
38097;;4.26;2.72;2018;2023-03-20 14:28:49.1370000
38106;6.41;;;2018;2023-03-20 14:28:49.1370000
38118;5.66;;;2018;2023-03-20 14:28:49.1370000
38124;5.12;3.64;;2018;2023-03-20 14:28:49.1370000
38131;;4.75;3.59;2018;2023-03-20 14:28:49.1370000
38143;4.52;2.63;1.88;2018;2023-03-20 14:28:49.1370000
3815;5.11;;;2018;2023-03-20 14:28:49.1370000
38155;7.67;;;2018;2023-03-20 14:28:49.1370000
38167;;;2.12;2018;2023-03-20 14:28:49.1370000
38179;5.44;2.98;;2018;2023-03-20 14:28:49.1370000
38180;5.14;;;2018;2023-03-20 14:28:49.1370000
38209;5.38;;;2018;2023-03-20 14:28:49.1370000
38210;;3.08;1.68;2018;2023-03-20 14:28:49.1370000
38222;3.86;;;2018;2023-03-20 14:28:49.1370000
38234;;2.25;0.90;2018;2023-03-20 14:28:49.1370000
38246;6.91;;;2018;2023-03-20 14:28:49.1370000
38258;4.58;3.26;2.63;2018;2023-03-20 14:28:49.1370000
38261;5.71;2.50;0.98;2018;2023-03-20 14:28:49.1370000
3827;6.40;3.83;;2018;2023-03-20 14:28:49.1370000
38271;6.09;2.82;2.17;2018;2023-03-20 14:28:49.1370000
38283;;2.84;1.11;2018;2023-03-20 14:28:49.1370000
38295;;;2.12;2018;2023-03-20 14:28:49.1370000
383;;3.14;2.53;2018;2023-03-20 14:28:49.1370000
38301;4.37;2.22;1.75;2018;2023-03-20 14:28:49.1370000
38313;;2.90;2.23;2018;2023-03-20 14:28:49.1370000
38325;;3.78;;2018;2023-03-20 14:28:49.1370000
38337;;;1.54;2018;2023-03-20 14:28:49.1370000
38349;;3.13;1.80;2018;2023-03-20 14:28:49.1370000
38362;;2.84;2.34;2018;2023-03-20 14:28:49.1370000
38374;;2.80;1.86;2018;2023-03-20 14:28:49.1370000
38386;;3.34;2.17;2018;2023-03-20 14:28:49.1370000
3839;;;2.71;2018;2023-03-20 14:28:49.1370000
38398;;3.22;2.72;2018;2023-03-20 14:28:49.1370000
3840;;5.48;;2018;2023-03-20 14:28:49.1370000
38428;5.78;3.86;2.84;2018;2023-03-20 14:28:49.1370000
38453;;4.58;3.07;2018;2023-03-20 14:28:49.1370000
38465;7.01;;;2018;2023-03-20 14:28:49.1370000
38477;6.22;4.35;;2018;2023-03-20 14:28:49.1370000
38489;5.30;;;2018;2023-03-20 14:28:49.1370000
38490;4.67;;;2018;2023-03-20 14:28:49.1370000
38519;;3.12;2.25;2018;2023-03-20 14:28:49.1370000
3852;;2.56;2.20;2018;2023-03-20 14:28:49.1370000
38532;5.35;;;2018;2023-03-20 14:28:49.1370000
38544;;3.28;2.44;2018;2023-03-20 14:28:49.1370000
38556;7.06;;;2018;2023-03-20 14:28:49.1370000
38568;;1.72;0.94;2018;2023-03-20 14:28:49.1370000
38581;;2.86;2.77;2018;2023-03-20 14:28:49.1370000
38600;5.20;2.75;2.25;2018;2023-03-20 14:28:49.1370000
3864;6.05;;;2018;2023-03-20 14:28:49.1370000
38647;;;3.85;2018;2023-03-20 14:28:49.1370000
38684;;4.34;2.74;2018;2023-03-20 14:28:49.1370000
38702;;2.26;1.91;2018;2023-03-20 14:28:49.1370000
38726;;2.44;1.22;2018;2023-03-20 14:28:49.1370000
38738;;2.80;1.81;2018;2023-03-20 14:28:49.1370000
38751;;3.55;2.43;2018;2023-03-20 14:28:49.1370000
3876;7.61;;;2018;2023-03-20 14:28:49.1370000
38763;;2.16;1.75;2018;2023-03-20 14:28:49.1370000
38775;;3.94;3.13;2018;2023-03-20 14:28:49.1370000
38805;4.48;2.81;2.69;2018;2023-03-20 14:28:49.1370000
38830;;3.81;2.55;2018;2023-03-20 14:28:49.1370000
38842;;3.29;2.33;2018;2023-03-20 14:28:49.1370000
38866;4.72;2.66;1.88;2018;2023-03-20 14:28:49.1370000
38878;4.61;4.24;2.78;2018;2023-03-20 14:28:49.1370000
3888;;3.70;2.86;2018;2023-03-20 14:28:49.1370000
38885;;2.32;2.17;2018;2023-03-20 14:28:49.1370000
388973;;;0.92;2018;2023-03-20 14:28:49.1370000
38908;;3.82;2.00;2018;2023-03-20 14:28:49.1370000
38921;;3.43;3.46;2018;2023-03-20 14:28:49.1370000
389250;5.55;;;2018;2023-03-20 14:28:49.1370000
38945;;3.00;2.54;2018;2023-03-20 14:28:49.1370000
38957;;2.83;2.07;2018;2023-03-20 14:28:49.1370000
3897;5.32;;;2018;2023-03-20 14:28:49.1370000
38970;;3.17;0.86;2018;2023-03-20 14:28:49.1370000
38982;;3.63;3.79;2018;2023-03-20 14:28:49.1370000
39007;;3.20;3.09;2018;2023-03-20 14:28:49.1370000
39019;6.25;;;2018;2023-03-20 14:28:49.1370000
39056;;4.42;2.81;2018;2023-03-20 14:28:49.1370000
39093;5.41;;;2018;2023-03-20 14:28:49.1370000
39100;6.19;;;2018;2023-03-20 14:28:49.1370000
39111;6.03;;;2018;2023-03-20 14:28:49.1370000
39123;;2.60;1.43;2018;2023-03-20 14:28:49.1370000
39135;6.64;;;2018;2023-03-20 14:28:49.1370000
39147;;3.07;2.19;2018;2023-03-20 14:28:49.1370000
39159;;3.40;2.51;2018;2023-03-20 14:28:49.1370000
39172;;2.75;2.27;2018;2023-03-20 14:28:49.1370000
3918;;3.83;;2018;2023-03-20 14:28:49.1370000
39184;;3.27;;2018;2023-03-20 14:28:49.1370000
39196;;2.53;2.09;2018;2023-03-20 14:28:49.1370000
39202;;3.07;3.09;2018;2023-03-20 14:28:49.1370000
39214;4.69;;;2018;2023-03-20 14:28:49.1370000
39226;5.53;;;2018;2023-03-20 14:28:49.1370000
39238;6.71;;;2018;2023-03-20 14:28:49.1370000
3924;;4.26;3.33;2018;2023-03-20 14:28:49.1370000
39248;5.37;3.28;1.39;2018;2023-03-20 14:28:49.1370000
39251;4.03;2.14;1.34;2018;2023-03-20 14:28:49.1370000
39263;;2.01;0.95;2018;2023-03-20 14:28:49.1370000
39275;5.73;;;2018;2023-03-20 14:28:49.1370000
39287;;2.78;1.59;2018;2023-03-20 14:28:49.1370000
39299;;3.61;2.88;2018;2023-03-20 14:28:49.1370000
39305;5.39;;;2018;2023-03-20 14:28:49.1370000
3931;;4.43;3.75;2018;2023-03-20 14:28:49.1370000
39317;4.55;3.21;1.97;2018;2023-03-20 14:28:49.1370000
39329;;2.70;1.62;2018;2023-03-20 14:28:49.1370000
39330;;3.87;2.58;2018;2023-03-20 14:28:49.1370000
39342;4.96;3.05;1.11;2018;2023-03-20 14:28:49.1370000
39354;5.68;;;2018;2023-03-20 14:28:49.1370000
39366;;2.38;1.76;2018;2023-03-20 14:28:49.1370000
39378;5.30;;;2018;2023-03-20 14:28:49.1370000
39385;4.57;2.37;1.99;2018;2023-03-20 14:28:49.1370000
39391;4.73;3.44;2.12;2018;2023-03-20 14:28:49.1370000
39408;4.18;;;2018;2023-03-20 14:28:49.1370000
3943;5.00;;;2018;2023-03-20 14:28:49.1370000
39445;;3.16;2.25;2018;2023-03-20 14:28:49.1370000
39457;;2.48;2.01;2018;2023-03-20 14:28:49.1370000
39469;4.85;;;2018;2023-03-20 14:28:49.1370000
395;;3.34;1.97;2018;2023-03-20 14:28:49.1370000
39500;5.40;;;2018;2023-03-20 14:28:49.1370000
39512;6.16;;;2018;2023-03-20 14:28:49.1370000
39524;5.97;;;2018;2023-03-20 14:28:49.1370000
39536;3.07;;;2018;2023-03-20 14:28:49.1370000
39548;;2.23;2.27;2018;2023-03-20 14:28:49.1370000
3955;6.02;3.38;;2018;2023-03-20 14:28:49.1370000
39559;;2.94;2.42;2018;2023-03-20 14:28:49.1370000
39597;;3.29;3.04;2018;2023-03-20 14:28:49.1370000
39639;;2.89;1.78;2018;2023-03-20 14:28:49.1370000
39640;5.92;4.12;2.37;2018;2023-03-20 14:28:49.1370000
39652;;3.23;1.92;2018;2023-03-20 14:28:49.1370000
39664;;;4.02;2018;2023-03-20 14:28:49.1370000
3967;;4.31;;2018;2023-03-20 14:28:49.1370000
39676;;3.49;1.78;2018;2023-03-20 14:28:49.1370000
39688;;3.44;3.05;2018;2023-03-20 14:28:49.1370000
39697;;4.22;2.56;2018;2023-03-20 14:28:49.1370000
39718;;4.40;3.30;2018;2023-03-20 14:28:49.1370000
39731;;;3.32;2018;2023-03-20 14:28:49.1370000
39743;;4.26;2.88;2018;2023-03-20 14:28:49.1370000
39755;;3.20;2.43;2018;2023-03-20 14:28:49.1370000
39779;4.94;;;2018;2023-03-20 14:28:49.1370000
39780;5.71;2.89;1.89;2018;2023-03-20 14:28:49.1370000
3980;;4.82;;2018;2023-03-20 14:28:49.1370000
39809;;4.21;3.31;2018;2023-03-20 14:28:49.1370000
39810;;3.60;2.66;2018;2023-03-20 14:28:49.1370000
39822;;2.98;1.67;2018;2023-03-20 14:28:49.1370000
39834;;2.76;1.93;2018;2023-03-20 14:28:49.1370000
39846;;3.10;2.70;2018;2023-03-20 14:28:49.1370000
39858;;;3.19;2018;2023-03-20 14:28:49.1370000
39861;;3.86;2.61;2018;2023-03-20 14:28:49.1370000
39895;5.54;2.86;2.44;2018;2023-03-20 14:28:49.1370000
39901;;3.01;2.25;2018;2023-03-20 14:28:49.1370000
39913;;3.16;2.56;2018;2023-03-20 14:28:49.1370000
3992;4.56;;;2018;2023-03-20 14:28:49.1370000
39962;;3.48;2.94;2018;2023-03-20 14:28:49.1370000
39974;;3.79;2.69;2018;2023-03-20 14:28:49.1370000
40034;;;2.51;2018;2023-03-20 14:28:49.1370000
4005;;3.41;2.47;2018;2023-03-20 14:28:49.1370000
401;;3.33;2.01;2018;2023-03-20 14:28:49.1370000
40162;;3.97;3.51;2018;2023-03-20 14:28:49.1370000
40186;;3.85;3.79;2018;2023-03-20 14:28:49.1370000
40216;;;3.97;2018;2023-03-20 14:28:49.1370000
40265;;2.12;2.29;2018;2023-03-20 14:28:49.1370000
40289;;2.31;2.22;2018;2023-03-20 14:28:49.1370000
4029;4.31;3.12;;2018;2023-03-20 14:28:49.1370000
4030;;2.14;1.43;2018;2023-03-20 14:28:49.1370000
40319;5.55;3.59;;2018;2023-03-20 14:28:49.1370000
40320;4.87;;;2018;2023-03-20 14:28:49.1370000
40332;5.88;2.79;1.40;2018;2023-03-20 14:28:49.1370000
40356;;3.54;2.50;2018;2023-03-20 14:28:49.1370000
40368;;3.63;2.95;2018;2023-03-20 14:28:49.1370000
4039;;2.73;2.80;2018;2023-03-20 14:28:49.1370000
40400;;4.19;4.27;2018;2023-03-20 14:28:49.1370000
4042;7.58;;;2018;2023-03-20 14:28:49.1370000
40423;6.86;;;2018;2023-03-20 14:28:49.1370000
40435;;3.40;2.32;2018;2023-03-20 14:28:49.1370000
40459;;3.48;2.35;2018;2023-03-20 14:28:49.1370000
40460;6.40;;;2018;2023-03-20 14:28:49.1370000
40472;4.54;;;2018;2023-03-20 14:28:49.1370000
40496;4.33;2.91;2.36;2018;2023-03-20 14:28:49.1370000
40502;;2.33;3.01;2018;2023-03-20 14:28:49.1370000
40514;;3.87;3.37;2018;2023-03-20 14:28:49.1370000
40548;;;4.74;2018;2023-03-20 14:28:49.1370000
40551;;;1.56;2018;2023-03-20 14:28:49.1370000
40587;4.36;2.76;2.09;2018;2023-03-20 14:28:49.1370000
40599;5.18;;;2018;2023-03-20 14:28:49.1370000
34630;6.31;0.00;0.00;2019;2023-03-20 11:15:36.7230000
34642;6.46;0.00;0.00;2019;2023-03-20 11:15:36.7230000
34654;6.26;0.00;0.00;2019;2023-03-20 11:15:36.7230000
34666;0.00;3.51;2.71;2019;2023-03-20 11:15:36.7230000
34678;0.00;2.28;1.79;2019;2023-03-20 11:15:36.7230000
34685;5.71;0.00;0.00;2019;2023-03-20 11:15:36.7230000
34691;5.52;0.00;0.00;2019;2023-03-20 11:15:36.7230000
34721;0.00;3.15;2.92;2019;2023-03-20 11:15:36.7230000
3475;0.00;4.52;0.00;2019;2023-03-20 11:15:36.7230000
34757;0.00;2.92;0.00;2019;2023-03-20 11:15:36.7230000
34769;0.00;0.00;3.01;2019;2023-03-20 11:15:36.7230000
34770;0.00;3.96;0.00;2019;2023-03-20 11:15:36.7230000
34800;0.00;3.40;0.00;2019;2023-03-20 11:15:36.7230000
34812;5.35;2.67;2.54;2019;2023-03-20 11:15:36.7230000
34836;0.00;2.57;2.28;2019;2023-03-20 11:15:36.7230000
34861;0.00;3.01;2.14;2019;2023-03-20 11:15:36.7230000
3487;6.09;0.00;0.00;2019;2023-03-20 11:15:36.7230000
34873;0.00;3.81;2.76;2019;2023-03-20 11:15:36.7230000
34897;0.00;2.95;1.24;2019;2023-03-20 11:15:36.7230000
34903;0.00;3.09;2.05;2019;2023-03-20 11:15:36.7230000
349124;0.00;4.14;2.75;2019;2023-03-20 11:15:36.7230000
34915;0.00;3.93;2.66;2019;2023-03-20 11:15:36.7230000
34939;0.00;4.26;3.15;2019;2023-03-20 11:15:36.7230000
34940;0.00;3.06;2.30;2019;2023-03-20 11:15:36.7230000
34952;4.95;3.00;1.67;2019;2023-03-20 11:15:36.7230000
34964;0.00;2.97;2.08;2019;2023-03-20 11:15:36.7230000
3499;0.00;0.00;2.81;2019;2023-03-20 11:15:36.7230000
34997;0.00;3.02;2.15;2019;2023-03-20 11:15:36.7230000
35002;0.00;3.83;3.10;2019;2023-03-20 11:15:36.7230000
35014;0.00;0.00;2.82;2019;2023-03-20 11:15:36.7230000
350308;0.00;2.78;1.96;2019;2023-03-20 11:15:36.7230000
35038;0.00;3.29;3.23;2019;2023-03-20 11:15:36.7230000
3505;5.43;0.00;0.00;2019;2023-03-20 11:15:36.7230000
350588;0.00;2.71;2.13;2019;2023-03-20 11:15:36.7230000
350643;0.00;3.22;2.13;2019;2023-03-20 11:15:36.7230000
35075;0.00;3.69;0.00;2019;2023-03-20 11:15:36.7230000
35087;0.00;4.21;2.77;2019;2023-03-20 11:15:36.7230000
35099;0.00;3.74;1.58;2019;2023-03-20 11:15:36.7230000
35105;0.00;2.57;2.18;2019;2023-03-20 11:15:36.7230000
351064;0.00;2.91;2.08;2019;2023-03-20 11:15:36.7230000
351076;0.00;4.72;2.80;2019;2023-03-20 11:15:36.7230000
35117;0.00;3.03;0.00;2019;2023-03-20 11:15:36.7230000
35130;0.00;0.00;3.25;2019;2023-03-20 11:15:36.7230000
35142;0.00;2.48;2.23;2019;2023-03-20 11:15:36.7230000
35154;0.00;2.19;2.14;2019;2023-03-20 11:15:36.7230000
35166;0.00;3.36;0.00;2019;2023-03-20 11:15:36.7230000
3517;6.29;0.00;0.00;2019;2023-03-20 11:15:36.7230000
35178;0.00;0.00;2.33;2019;2023-03-20 11:15:36.7230000
35185;0.00;3.97;0.00;2019;2023-03-20 11:15:36.7230000
35191;0.00;2.58;2.57;2019;2023-03-20 11:15:36.7230000
35208;0.00;0.00;2.21;2019;2023-03-20 11:15:36.7230000
35212;0.00;3.40;2.47;2019;2023-03-20 11:15:36.7230000
35233;0.00;3.53;1.99;2019;2023-03-20 11:15:36.7230000
352561;0.00;3.58;2.03;2019;2023-03-20 11:15:36.7230000
35257;0.00;2.74;2.07;2019;2023-03-20 11:15:36.7230000
352573;5.79;0.00;0.00;2019;2023-03-20 11:15:36.7230000
352585;0.00;2.50;1.74;2019;2023-03-20 11:15:36.7230000
352603;0.00;3.09;1.95;2019;2023-03-20 11:15:36.7230000
35269;0.00;3.72;3.11;2019;2023-03-20 11:15:36.7230000
35270;0.00;3.22;1.44;2019;2023-03-20 11:15:36.7230000
35282;0.00;3.33;0.00;2019;2023-03-20 11:15:36.7230000
35294;0.00;2.86;2.35;2019;2023-03-20 11:15:36.7230000
3530;0.00;3.00;2.18;2019;2023-03-20 11:15:36.7230000
35300;0.00;3.52;2.59;2019;2023-03-20 11:15:36.7230000
35336;0.00;0.00;3.57;2019;2023-03-20 11:15:36.7230000
35348;0.00;0.00;2.54;2019;2023-03-20 11:15:36.7230000
35361;0.00;0.00;5.37;2019;2023-03-20 11:15:36.7230000
35373;0.00;0.00;4.36;2019;2023-03-20 11:15:36.7230000
35385;5.91;2.22;2.24;2019;2023-03-20 11:15:36.7230000
35397;5.29;2.98;1.97;2019;2023-03-20 11:15:36.7230000
35403;0.00;4.50;2.75;2019;2023-03-20 11:15:36.7230000
35415;4.04;2.63;0.00;2019;2023-03-20 11:15:36.7230000
3542;0.00;3.21;3.04;2019;2023-03-20 11:15:36.7230000
35427;0.00;3.96;2.40;2019;2023-03-20 11:15:36.7230000
35439;0.00;4.22;2.80;2019;2023-03-20 11:15:36.7230000
35440;0.00;0.00;2.50;2019;2023-03-20 11:15:36.7230000
35452;4.20;3.31;1.85;2019;2023-03-20 11:15:36.7230000
35476;4.92;0.00;0.00;2019;2023-03-20 11:15:36.7230000
35488;0.00;0.00;2.64;2019;2023-03-20 11:15:36.7230000
35506;0.00;2.70;1.68;2019;2023-03-20 11:15:36.7230000
35518;0.00;4.14;2.30;2019;2023-03-20 11:15:36.7230000
35524;0.00;2.51;2.56;2019;2023-03-20 11:15:36.7230000
35531;0.00;2.67;1.69;2019;2023-03-20 11:15:36.7230000
3554;0.00;0.00;4.46;2019;2023-03-20 11:15:36.7230000
35543;0.00;0.00;1.60;2019;2023-03-20 11:15:36.7230000
35580;4.74;0.00;0.00;2019;2023-03-20 11:15:36.7230000
35592;4.01;2.74;1.64;2019;2023-03-20 11:15:36.7230000
35609;4.95;3.30;2.31;2019;2023-03-20 11:15:36.7230000
35610;0.00;2.55;1.54;2019;2023-03-20 11:15:36.7230000
35622;0.00;3.36;2.03;2019;2023-03-20 11:15:36.7230000
35634;5.05;0.00;0.00;2019;2023-03-20 11:15:36.7230000
35646;4.93;0.00;0.00;2019;2023-03-20 11:15:36.7230000
35658;5.29;0.00;0.00;2019;2023-03-20 11:15:36.7230000
3566;0.00;4.44;1.14;2019;2023-03-20 11:15:36.7230000
35661;3.39;2.45;1.54;2019;2023-03-20 11:15:36.7230000
35671;0.00;3.62;1.80;2019;2023-03-20 11:15:36.7230000
35695;4.23;2.81;1.47;2019;2023-03-20 11:15:36.7230000
35701;0.00;2.56;1.69;2019;2023-03-20 11:15:36.7230000
35713;0.00;3.11;1.60;2019;2023-03-20 11:15:36.7230000
35725;4.44;3.81;2.55;2019;2023-03-20 11:15:36.7230000
35737;0.00;3.18;3.33;2019;2023-03-20 11:15:36.7230000
358;5.31;2.69;0.00;2019;2023-03-20 11:15:36.7230000
35828;0.00;0.00;2.54;2019;2023-03-20 11:15:36.7230000
37114;0.00;3.97;2.38;2019;2023-03-20 11:15:36.7230000
3712;5.24;3.49;0.00;2019;2023-03-20 11:15:36.7230000
37138;0.00;3.07;2.13;2019;2023-03-20 11:15:36.7230000
37148;6.32;0.00;0.00;2019;2023-03-20 11:15:36.7230000
37151;0.00;2.34;1.29;2019;2023-03-20 11:15:36.7230000
37175;0.00;2.33;1.72;2019;2023-03-20 11:15:36.7230000
37205;0.00;2.72;0.00;2019;2023-03-20 11:15:36.7230000
37217;0.00;2.49;1.58;2019;2023-03-20 11:15:36.7230000
37230;0.00;0.00;2.56;2019;2023-03-20 11:15:36.7230000
3724;0.00;3.99;2.11;2019;2023-03-20 11:15:36.7230000
37242;0.00;2.86;1.91;2019;2023-03-20 11:15:36.7230000
37254;0.00;4.06;2.54;2019;2023-03-20 11:15:36.7230000
37266;0.00;2.71;1.47;2019;2023-03-20 11:15:36.7230000
37278;6.16;2.56;1.55;2019;2023-03-20 11:15:36.7230000
37285;0.00;3.75;2.27;2019;2023-03-20 11:15:36.7230000
37291;5.70;3.77;0.00;2019;2023-03-20 11:15:36.7230000
37308;5.95;0.00;0.00;2019;2023-03-20 11:15:36.7230000
37312;0.00;4.33;2.34;2019;2023-03-20 11:15:36.7230000
37321;0.00;3.67;2.18;2019;2023-03-20 11:15:36.7230000
37333;5.54;0.00;0.00;2019;2023-03-20 11:15:36.7230000
37345;0.00;3.03;1.79;2019;2023-03-20 11:15:36.7230000
37357;4.94;3.02;0.92;2019;2023-03-20 11:15:36.7230000
3736;5.53;0.00;0.00;2019;2023-03-20 11:15:36.7230000
